,dataset,split,task_id,model,code,result,compiled,passed_tests,avg_test_time,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
260,mbpp,train,260,canonical_solution,"# Write a function to find all anagrams of a string in a given list of strings using lambda function.
from collections import Counter 
def anagram_lambda(texts,str):
  result = list(filter(lambda x: (Counter(str) == Counter(x)), texts)) 
  return result",passed,True,True,0.00010664293333017364,5,5,4,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
261,mbpp,train,261,canonical_solution,"# Write a function to find the occurrences of n most common words in a given text.
from collections import Counter
import re
def n_common_words(text,n):
  words = re.findall('\w+',text)
  n_common_words= Counter(words).most_common(n)
  return list(n_common_words)",passed,True,True,6.588363333245676e-05,7,6,6,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
262,mbpp,train,262,canonical_solution,"# Write a function to find the length of the longest sub-sequence such that elements in the subsequences are consecutive integers.
def find_longest_conseq_subseq(arr, n): 
	ans = 0
	count = 0
	arr.sort() 
	v = [] 
	v.append(arr[0]) 
	for i in range(1, n): 
		if (arr[i] != arr[i - 1]): 
			v.append(arr[i]) 
	for i in range(len(v)): 
		if (i > 0 and v[i] == v[i - 1] + 1): 
			count += 1
		else: 
			count = 1
		ans = max(ans, count) 
	return ans ",passed,True,True,6.851746666711734e-05,17,16,16,1,0,0,1,6,6,11,8,16,17,24,53.563522809337215,98.09910819000817,4.363636363636363,428.06883573821744,23.781601985456525,0.03269970273000272,73.45906738540863
263,mbpp,train,263,canonical_solution,"# Write a function to find palindromes in a given list of strings using lambda function.
def palindrome_lambda(texts):
  result = list(filter(lambda x: (x == """".join(reversed(x))), texts))
  return result",passed,True,True,6.62493666671556e-05,4,4,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
264,mbpp,train,264,canonical_solution,"# Write a function to print n-times a list using map function.
def ntimes_list(nums,n):
    result = map(lambda x:n*x, nums) 
    return list(result)",passed,True,True,8.826643333274357e-05,4,4,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
265,mbpp,train,265,canonical_solution,"# Write a function to check whether the given month name contains 31 days or not.
def check_monthnumb(monthname2):
  if(monthname2==""January"" or monthname2==""March""or monthname2==""May"" or monthname2==""July"" or monthname2==""Augest"" or monthname2==""October"" or monthname2==""December""):
    return True
  else:
    return False",passed,True,True,2.5823266666217628e-05,6,5,5,1,0,0,1,8,2,15,8,21,17,29,60.60335893412778,118.53642239625987,1.4,165.9509913547638,9.2194995197091,0.03951214079875329,92.53622702343365
266,mbpp,train,266,canonical_solution,"# Write a python function to add a minimum number such that the sum of array becomes even.
def min_Num(arr,n):  
    odd = 0
    for i in range(n): 
        if (arr[i] % 2): 
            odd += 1 
    if (odd % 2): 
        return 1
    return 2",passed,True,True,5.788676665664146e-05,9,8,8,1,0,0,1,4,2,4,3,6,6,9,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.007754887502163467,89.74787606164764
267,mbpp,train,267,canonical_solution,"# Write a python function to find the length of the last word in a given string.
def length_Of_Last_Word(a): 
    l = 0
    x = a.strip() 
    for i in range(len(x)): 
        if x[i] == "" "": 
            l = 0
        else: 
            l += 1
    return l ",passed,True,True,3.293340000046404e-05,10,9,9,1,0,0,1,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,89.07186323500252
268,mbpp,train,268,canonical_solution,"# Write a function to remove sublists from a given list of lists, which are outside a given range.
def remove_list_range(list1, leftrange, rigthrange):
   result = [i for i in list1 if (min(i)>=leftrange and max(i)<=rigthrange)]
   return result",passed,True,True,0.00017054130000057437,4,3,3,1,0,0,1,4,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938,100.0
269,mbpp,train,269,canonical_solution,"# Write a function to calculate the sum of the positive numbers of a given list of numbers using lambda function.
def sum_positivenum(nums):
  sum_positivenum = list(filter(lambda nums:nums>0,nums))
  return sum(sum_positivenum)",passed,True,True,6.466053333345675e-05,4,4,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
270,mbpp,train,270,canonical_solution,"# Write a python function to check whether the given strings are rotations of each other or not.
def are_Rotations(string1,string2): 
    size1 = len(string1) 
    size2 = len(string2) 
    temp = '' 
    if size1 != size2: 
        return False
    temp = string1 + string1 
    if (temp.count(string2)> 0): 
        return True
    else: 
        return False",passed,True,True,3.128513333289599e-05,12,11,11,1,0,0,1,3,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,2.7,0.009,83.9594633606348
271,mbpp,train,271,canonical_solution,"# Write a function to check if a nested list is a subset of another nested list.
def check_subset(list1,list2): 
    return all(map(list1.__contains__,list2)) ",passed,True,True,0.00010891213333555546,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
272,mbpp,train,272,canonical_solution,"# Write a function to solve the fibonacci sequence using recursion.
def fibonacci(n):
  if n == 1 or n == 2:
    return 1
  else:
    return (fibonacci(n - 1) + (fibonacci(n - 2)))",passed,True,True,3.435526666635269e-05,6,5,5,1,0,0,1,3,4,7,6,12,11,18,27.651484454403228,62.26976913547136,3.4285714285714284,213.49635132161606,11.860908406756447,0.020756589711823786,95.16632638746599
273,mbpp,train,273,canonical_solution,"# Write a python function to check if the string is a concatenation of another string.
def check_Concat(str1,str2):
    N = len(str1)
    M = len(str2)
    if (N % M != 0):
        return False
    for i in range(N):
        if (str1[i] != str2[i % M]):
            return False         
    return True",passed,True,True,3.436466666547252e-05,10,9,9,1,0,0,1,4,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.012679700005769252,86.2092027897625
274,mbpp,train,274,canonical_solution,"# Write a function to find the minimum difference in the tuple pairs of given tuples.
def min_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = min(temp)
  return (res) ",passed,True,True,7.88242333328526e-05,5,4,4,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
275,mbpp,train,275,canonical_solution,"# Write a python function to find lcm of two positive integers.
def lcm(x, y):
   if x > y:
       z = x
   else:
       z = y
   while(True):
       if((z % x == 0) and (z % y == 0)):
           lcm = z
           break
       z += 1
   return lcm",passed,True,True,4.576373333217513e-05,12,11,11,1,0,0,1,5,5,9,7,14,14,21,40.13896548741762,79.95445336320968,3.888888888888889,310.93398530137097,17.27411029452061,0.026651484454403226,80.38915609595279
276,mbpp,train,276,canonical_solution,"# Write a python function to sort the given string.
def sort_String(str) : 
    str = ''.join(sorted(str)) 
    return (str) ",passed,True,True,2.8391733333895294e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
277,mbpp,train,277,canonical_solution,"# Write a function to check if the given tuple contains only k elements.
def check_tuples(test_tuple, K):
  res = all(ele in K for ele in test_tuple)
  return (res) ",passed,True,True,6.646356666806241e-05,4,3,3,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
278,mbpp,train,278,canonical_solution,"# Write a function that matches a string that has an 'a' followed by anything, ending in 'b' by using regex.
import re
def text_match(text):
  patterns = 'a.*?b$'
  if re.search(patterns,  text):
    return ('Found a match!')
  else:
    return ('Not matched!')",passed,True,True,2.9714033333524035e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
279,mbpp,train,279,canonical_solution,"# Write a python function to find number of solutions in quadratic equation.
def Check_Solution(a,b,c) : 
    if ((b*b) - (4*a*c)) > 0 : 
        return (""2 solutions"") 
    elif ((b*b) - (4*a*c)) == 0 : 
        return (""1 solution"") 
    else : 
        return (""No solutions"") ",passed,True,True,3.632033333360596e-05,8,7,7,1,0,0,1,3,4,13,10,20,17,30,56.105716335834195,122.6238852375102,3.076923076923077,377.30426226926215,20.961347903847898,0.040874628412503396,87.16688362895405
280,mbpp,train,280,canonical_solution,"# Write a function to find the sum of first even and odd number of a given list.
def sum_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even+first_odd)",passed,True,True,5.861699999816968e-05,5,4,4,1,0,0,1,5,5,8,7,12,13,19,35.60964047443681,70.30835464468075,3.75,263.6563299175528,14.647573884308489,0.02343611821489358,98.41907886172473
281,mbpp,train,281,canonical_solution,"# Write a function to caluclate perimeter of a parallelogram.
def parallelogram_perimeter(b,h):
  perimeter=2*(b*h)
  return perimeter",passed,True,True,2.9519566669478082e-05,4,3,3,1,0,0,1,1,1,4,2,4,5,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725,100.0
282,mbpp,train,282,canonical_solution,"# Write a function to find numbers divisible by m and n from a list of numbers using lambda function.
def div_of_nums(nums,m,n):
 result = list(filter(lambda x: (x % m == 0 and x % n == 0), nums)) 
 return result",passed,True,True,7.752146666841023e-05,4,4,3,1,0,0,1,2,3,8,5,10,11,15,28.75488750216347,51.89147427955947,1.875,97.296514274174,5.405361904120777,0.01729715809318649,100.0
283,mbpp,train,283,canonical_solution,"# Write a python function to check whether all the bits are within a given range or not.
def all_Bits_Set_In_The_Given_Range(n,l,r): 
    num = ((1 << r) - 1) ^ ((1 << (l - 1)) - 1) 
    new_num = n & num 
    if (num == new_num): 
        return True
    return False",passed,True,True,3.508083333182792e-05,7,6,6,1,0,0,1,2,5,11,8,16,16,24,49.663388279447084,96.0,3.6363636363636362,349.09090909090907,19.39393939393939,0.032,90.76493719194465
284,mbpp,train,284,canonical_solution,"# Write a python function to check whether the two given strings are isomorphic to each other or not.
def is_Isomorphic(str1,str2):          
    dict_str1 = {}
    dict_str2 = {}
    for i, value in enumerate(str1):
        dict_str1[value] = dict_str1.get(value,[]) + [i]        
    for j, value in enumerate(str2):
        dict_str2[value] = dict_str2.get(value,[]) + [j]
    if sorted(dict_str1.values()) == sorted(dict_str2.values()):
        return True
    else:
        return False",passed,True,True,3.811763333298283e-05,12,11,11,1,0,0,1,4,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,83.8249604366582
285,mbpp,train,285,canonical_solution,"# Write a function to add all the numbers in a list and divide it with the length of the list.
def sum_num(numbers):
    total = 0
    for x in numbers:
        total += x
    return total/len(numbers) ",passed,True,True,4.428913333451116e-05,6,5,5,1,0,0,1,2,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725,99.85407908721824
286,mbpp,train,286,canonical_solution,"# Write a python function to check whether the given number is odd or not using bitwise operator.
def is_odd(n) : 
    if (n^1 == n-1) :
        return True; 
    else :
        return False; ",passed,True,True,2.4921866666242445e-05,6,5,5,1,0,0,1,2,3,4,3,6,7,9,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.008422064766172813,98.04377990507291
287,mbpp,train,287,canonical_solution,"# Write a function to substract the elements of the given nested tuples.
def substract_elements(test_tup1, test_tup2):
  res = tuple(tuple(a - b for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ",passed,True,True,0.00020005029999765612,5,3,4,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
288,mbpp,train,288,canonical_solution,"# Write a function to reverse each list in a given list of lists.
def reverse_list_lists(lists):
    for l in lists:
        l.sort(reverse = True)
    return lists ",passed,True,True,0.0001303379333345826,5,4,4,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
289,mbpp,train,289,canonical_solution,"# Write a python function to find the index of an extra element present in one sorted array.
def find_Extra(arr1,arr2,n) : 
    for i in range(0, n) : 
        if (arr1[i] != arr2[i]) : 
            return i 
    return n ",passed,True,True,7.118476666647666e-05,6,5,5,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
290,mbpp,train,290,canonical_solution,"# Write a python function to check whether the given two numbers have same number of digits or not.
def same_Length(A,B): 
    while (A > 0 and B > 0): 
        A = A / 10; 
        B = B / 10; 
    if (A == 0 and B == 0): 
        return True; 
    return False; ",passed,True,True,0.00018475643333317748,8,7,7,1,0,0,1,5,4,8,8,16,12,24,32.0,86.03910001730776,4.0,344.15640006923104,19.11980000384617,0.028679700005769252,87.97534205594998
291,mbpp,train,291,canonical_solution,"# Write a function to remove multiple spaces in a string.
import re
def remove_spaces(text):
 return (re.sub(' +',' ',text))",passed,True,True,3.609269999742537e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
292,mbpp,train,292,canonical_solution,"# Write a python function to get the last element of each sublist.
def Extract(lst): 
    return [item[-1] for item in lst] ",passed,True,True,8.102610000075099e-05,3,2,2,1,0,0,1,2,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,100.0
293,mbpp,train,293,canonical_solution,"# Write a function to convert the given string of float type into tuple.
def float_to_tuple(test_str):
  res = tuple(map(float, test_str.split(', ')))
  return (res) ",passed,True,True,5.47495666675483e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
294,mbpp,train,294,canonical_solution,"# Write a function to find the maximum sum of subsequences of given array with no adjacent elements.
def max_sum_subseq(A):
    n = len(A)
    if n == 1:
        return A[0]
    look_up = [None] * n
    look_up[0] = A[0]
    look_up[1] = max(A[0], A[1])
    for i in range(2, n):
        look_up[i] = max(look_up[i - 1], look_up[i - 2] + A[i])
        look_up[i] = max(look_up[i], A[i])
    return look_up[n - 1]",passed,True,True,7.01028333329153e-05,12,11,11,1,0,0,1,3,4,7,6,12,11,18,27.651484454403228,62.26976913547136,3.4285714285714284,213.49635132161606,11.860908406756447,0.020756589711823786,81.41833832200007
295,mbpp,train,295,canonical_solution,"# Write a function to sort a list in increasing order by the last element in each tuple from a given list of non-empty tuples.
def last(n):
   return n[-1]
def sort_list_last(tuples):
  return sorted(tuples, key=last)",passed,True,True,0.0001408350999990186,5,4,4,1,0,0,1,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,100.0
296,mbpp,train,296,canonical_solution,"# Write a python function to check whether the word is present in a given sentence or not.
def is_Word_Present(sentence,word): 
    s = sentence.split("" "") 
    for i in s:  
        if (i == word): 
            return True
    return False",passed,True,True,3.147226666442293e-05,7,6,6,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,99.76897859774995
297,mbpp,train,297,canonical_solution,"# Write a function to extract specified number of elements from a given list, which follow each other continuously.
from itertools import groupby 
def extract_elements(numbers, n):
    result = [i for i, j in groupby(numbers) if len(list(j)) == n] 
    return result",passed,True,True,7.233396666682287e-05,5,4,4,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
298,mbpp,train,298,canonical_solution,"# Write a python function to check whether an array can be sorted or not by picking only the corner elements.
def check(arr,n): 
    g = 0 
    for i in range(1,n): 
        if (arr[i] - arr[i - 1] > 0 and g == 1): 
            return False
        if (arr[i] - arr[i] < 0): 
            g = 1
    return True",passed,True,True,5.64514333329195e-05,9,8,8,1,0,0,1,5,5,12,7,14,17,21,54.62919048309069,85.83671966625714,2.9166666666666665,250.3570990265833,13.908727723699073,0.02861223988875238,85.64339724131285
299,mbpp,train,299,canonical_solution,"# Write a function where a string will start with a specific number.
import re
def match_num(string):
    text = re.compile(r""^5"")
    if text.match(string):
        return True
    else:
        return False",passed,True,True,2.8497366668034373e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
300,mbpp,train,300,canonical_solution,"# Write a function to find the smallest multiple of the first n numbers.
def smallest_multiple(n):
    if (n<=2):
      return n
    i = n * 2
    factors = [number  for number in range(n, 1, -1) if number * 2 > n]
    while True:
        for a in factors:
            if i % a != 0:
                i += n
                break
            if (a == factors[-1] and i % a == 0):
                return i",passed,True,True,0.0055605057333328505,13,12,12,1,0,0,1,9,9,13,13,24,22,37,76.63504134881501,164.99896988958,8.307692307692308,1370.7606729288186,76.1533707182677,0.05499965662986,76.18694359013104
301,mbpp,train,301,canonical_solution,"# Write a function to combine two dictionaries by adding values for common keys.
from collections import Counter
def add_dict(d1,d2):
   add_dict = Counter(d1) + Counter(d2)
   return add_dict",passed,True,True,0.0002005859333337412,5,4,4,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
302,mbpp,train,302,canonical_solution,"# Write a python function to count the total unset bits from 1 to n.
def count_Unset_Bits(n) :  
    cnt = 0;  
    for i in range(1,n + 1) : 
        temp = i;  
        while (temp) :  
            if (temp % 2 == 0) : 
                cnt += 1;  
            temp = temp // 2;  
    return cnt;  ",passed,True,True,3.130283333045251e-05,10,9,9,1,0,0,1,4,4,7,5,10,11,15,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.01729715809318649,85.26487085086278
303,mbpp,train,303,canonical_solution,"# Write a function to return true if the given number is even else return false.
def even_num(x):
  if x%2==0:
     return True
  else:
    return False",passed,True,True,2.581146665458315e-05,6,5,5,1,0,0,1,2,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,99.52774689752884
304,mbpp,train,304,canonical_solution,"# Write a python function to find the sum of squares of binomial co-efficients.
def factorial(start,end): 
    res = 1 
    for i in range(start,end + 1): 
        res *= i      
    return res 
def sum_of_square(n): 
   return int(factorial(n + 1, 2 * n)  /factorial(1, n)) ",passed,True,True,2.198613333348476e-05,8,7,7,1,0,0,1,2,3,9,5,10,12,15,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.017924812503605784,89.8081016302645
305,mbpp,train,305,canonical_solution,"# Write a function to extract year, month and date from a url by using regex.
import re
def extract_date(url):
        return re.findall(r'/(\d{4})/(\d{1,2})/(\d{1,2})/', url)",passed,True,True,5.1359433333194225e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
306,mbpp,train,306,canonical_solution,"# Write a function to print the first n lucky numbers.
def lucky_num(n):
 List=range(-1,n*n+9,2)
 i=2
 while List[i:]:List=sorted(set(List)-set(List[List[i]::List[i]]));i+=1
 return List[1:n+1]",passed,True,True,0.00018724390000007435,6,8,5,1,0,0,1,2,4,7,6,11,11,17,27.651484454403228,58.81033751683406,3.142857142857143,184.83248933862134,10.268471629923408,0.019603445838944685,91.02197840979744
307,mbpp,train,307,canonical_solution,"# Write a function to find the fixed point in the given array.
def find_fixed_point(arr, n): 
	for i in range(n): 
		if arr[i] is i: 
			return i 
	return -1",passed,True,True,6.232620000048427e-05,6,5,5,1,0,0,1,3,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,100.0
308,mbpp,train,308,canonical_solution,"# Write a function to find the previous palindrome of a specified number.
def previous_palindrome(num):
    for x in range(num-1,0,-1):
        if str(x) == str(x)[::-1]:
            return x",passed,True,True,7.191620000715679e-05,5,4,4,1,0,0,1,3,3,4,4,6,7,10,12.75488750216347,28.07354922057604,2.25,63.16548574629609,3.509193652572005,0.009357849740192013,100.0
309,mbpp,train,309,canonical_solution,"# Write a function to validate a gregorian date.
import datetime
def check_date(m, d, y):
    try:
        m, d, y = map(int, (m, d, y))
        datetime.date(y, m, d)
        return True
    except ValueError:
        return False",passed,True,True,3.6547666666327436e-05,9,8,8,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
310,mbpp,train,310,canonical_solution,"# Write a function to compute maximum product of three numbers of a given array of integers using heap queue algorithm.
def maximum_product(nums):
    import heapq
    a, b = heapq.nlargest(3, nums), heapq.nsmallest(2, nums)
    return max(a[0] * a[1] * a[2], a[0] * b[0] * b[1])",passed,True,True,8.87117333339423e-05,5,4,4,1,0,0,1,1,1,8,4,8,9,12,24.0,38.03910001730775,0.5,19.019550008653876,1.0566416671474377,0.012679700005769252,100.0
311,mbpp,train,311,canonical_solution,"# Write a function to find ln, m lobb number.
def binomial_coeff(n, k): 
	C = [[0 for j in range(k + 1)] 
			for i in range(n + 1)] 
	for i in range(0, n + 1): 
		for j in range(0, min(i, k) + 1): 
			if (j == 0 or j == i): 
				C[i][j] = 1
			else: 
				C[i][j] = (C[i - 1][j - 1] 
							+ C[i - 1][j]) 
	return C[n][k] 
def lobb_num(n, m): 
	return (((2 * m + 1) *
		binomial_coeff(2 * n, m + n)) 
					/ (m + n + 1))",passed,True,True,7.930550000120698e-05,16,11,15,1,0,0,1,7,6,21,19,38,27,57,107.74844088268091,271.0285876233177,5.428571428571429,1471.2980470980106,81.73878039433392,0.0903428625411059,74.21341745712274
312,mbpp,train,312,canonical_solution,"# Write a function to check for a number at the end of a string.
import re
def end_num(string):
    text = re.compile(r"".*[0-9]$"")
    if text.match(string):
        return True
    else:
        return False",passed,True,True,2.831476666666314e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
313,mbpp,train,313,canonical_solution,"# Write a python function to check whether the given string is made up of two alternating characters or not.
def is_Two_Alter(s):  
    for i in range (len( s) - 2) : 
        if (s[i] != s[i + 2]) : 
            return False
    if (s[0] == s[1]): 
        return False
    return True",passed,True,True,2.717839999301456e-05,8,7,7,1,0,0,1,4,4,7,4,8,11,12,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919,90.32605119817703
314,mbpp,train,314,canonical_solution,"# Write a function to rearrange positive and negative numbers in a given array using lambda function.
def rearrange_numbs(array_nums):
  result = sorted(array_nums, key = lambda i: 0 if i == 0 else -1 / i)
  return result ",passed,True,True,8.472703333287276e-05,4,4,3,1,0,0,1,2,3,4,3,5,7,8,12.75488750216347,22.458839376460833,1.875,42.11032383086406,2.3394624350480036,0.007486279792153611,100.0
315,mbpp,train,315,canonical_solution,"# Write a function to find if there is a triplet in the array whose sum is equal to a given value.
def find_triplet_array(A, arr_size, sum): 
	for i in range( 0, arr_size-2): 
		for j in range(i + 1, arr_size-1): 
			for k in range(j + 1, arr_size): 
				if A[i] + A[j] + A[k] == sum: 
					return  A[i],A[j],A[k] 
					return True
	return False",passed,True,True,7.658533333293841e-05,9,8,8,1,0,0,1,5,3,11,7,14,14,21,42.808635307173745,79.95445336320968,1.9090909090909092,152.64032005703666,8.480017780946481,0.026651484454403226,85.8592724846968
316,mbpp,train,316,canonical_solution,"# Write a function to find the sequences of one upper case letter followed by lower case letters.
import re
def text_uppercase_lowercase(text):
        patterns = '[A-Z]+[a-z]+$'
        if re.search(patterns, text):
                return 'Found a match!'
        else:
                return ('Not matched!')",passed,True,True,3.506439999985863e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
317,mbpp,train,317,canonical_solution,"# Write a function to count coin change.
def coin_change(S, m, n): 
    table = [[0 for x in range(m)] for x in range(n+1)] 
    for i in range(m): 
        table[0][i] = 1
    for i in range(1, n+1): 
        for j in range(m): 
            x = table[i - S[j]][j] if i-S[j] >= 0 else 0
            y = table[i][j-1] if j >= 1 else 0 
            table[i][j] = x + y   
    return table[n][m-1] ",passed,True,True,8.36253666667138e-05,11,10,10,1,0,0,1,8,3,11,9,18,14,27,42.808635307173745,102.7985828955553,2.4545454545454546,252.32379437999938,14.017988576666632,0.03426619429851843,80.8394948916453
318,mbpp,train,318,canonical_solution,"# Write a python function to multiply all items in the list.
def multiply_list(items):
    tot = 1
    for x in items:
        tot *= x
    return tot",passed,True,True,4.853706666760142e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
319,mbpp,train,319,canonical_solution,"# Write a function to remove all tuples with all none values in the given tuple list.
def remove_tuple(test_list):
  res = [sub for sub in test_list if not all(ele == None for ele in sub)]
  return (str(res)) ",passed,True,True,0.00010360526666583306,4,3,3,1,0,0,1,4,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034,100.0
320,mbpp,train,320,canonical_solution,"# Write a function to perform chunking of tuples each of size n.
def chunk_tuples(test_tup, N):
  res = [test_tup[i : i + N] for i in range(0, len(test_tup), N)]
  return (res) ",passed,True,True,0.00012057026666525416,4,4,3,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
321,mbpp,train,321,canonical_solution,"# Write a function to find a pair with the highest product from a given array of integers.
def max_product(arr): 
    arr_len = len(arr) 
    if (arr_len < 2): 
        return None     
    x = arr[0]; y = arr[1]    
    for i in range(0, arr_len): 
        for j in range(i + 1, arr_len): 
            if (arr[i] * arr[j] > x * y): 
                x = arr[i]; y = arr[j] 
    return x,y   ",passed,True,True,7.237139999981916e-05,11,12,10,1,0,0,1,5,4,10,5,10,14,15,41.219280948873624,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017,81.3031682468669
322,mbpp,train,322,canonical_solution,"# Write a function to find the length of the shortest string that has both str1 and str2 as subsequences.
def super_seq(X, Y, m, n):
	if (not m):
		return n
	if (not n):
		return m
	if (X[m - 1] == Y[n - 1]):
		return 1 + super_seq(X, Y, m - 1, n - 1)
	return 1 + min(super_seq(X, Y, m - 1, n),	super_seq(X, Y, m, n - 1))",passed,True,True,0.00011795623333152131,9,8,8,1,0,0,1,4,4,7,11,20,11,31,27.651484454403228,107.24238017775623,5.714285714285714,612.8136010157499,34.04520005643055,0.03574746005925208,85.10085218310508
323,mbpp,train,323,canonical_solution,"# Write a function to find maximum of two numbers.
def max_of_two( x, y ):
    if x > y:
        return x
    return y",passed,True,True,2.93515666650516e-05,5,4,4,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
324,mbpp,train,324,canonical_solution,"# Write a python function to calculate the product of all the numbers of a given tuple.
def mutiple_tuple(nums):
    temp = list(nums)
    product = 1 
    for x in temp:
        product *= x
    return product",passed,True,True,3.793266666699916e-05,7,6,6,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,99.90348152172656
