error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI,model
,mbpp,test,397,passed,0.0001115014333333,True,True,16.0,15.0,15.0,0.0,0.0,1.0,0.0,4.0,4.0,16.0,9.0,18.0,20.0,27.0,72.0,116.6920585619588,2.25,262.55713176440725,14.586507320244849,0.0388973528539862,59.33332550292357,codeLLama_0_shot
,mbpp,test,398,passed,7.448783333359188e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_0_shot
,mbpp,test,399,passed,4.974066666676435e-05,True,True,6.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,400,passed,3.127486666585355e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_0_shot
,mbpp,test,401,passed,4.835396666654409e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.69319837885878,codeLLama_0_shot
,mbpp,test,402,passed,0.0001252483333322,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,403,passed,6.302939999998831e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.0206708965386,codeLLama_0_shot
,mbpp,test,404,passed,6.706243333383099e-05,True,True,15.0,12.0,12.0,0.0,0.0,3.0,0.0,5.0,4.0,10.0,5.0,10.0,14.0,15.0,41.219280948873624,57.110323830864054,2.0,114.22064766172812,6.345591536762672,0.019036774610288,63.48572560119062,codeLLama_0_shot
,mbpp,test,405,passed,5.667153333585399e-05,True,True,9.0,8.0,8.0,0.0,0.0,1.0,0.0,2.0,3.0,12.0,8.0,16.0,15.0,24.0,47.77443751081735,93.76537429460444,2.0,187.53074858920888,10.418374921622716,0.0312551247648681,66.22275419684529,codeLLama_0_shot
,mbpp,test,406,passed,9.99136999998503e-05,True,True,8.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,407,passed,7.992796666561238e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,408,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,409,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.82770130283538,codeLLama_0_shot
,mbpp,test,410,passed,4.501656666666687e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,411,passed,3.004353333532587e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.0126797000057692,73.4188947427642,codeLLama_0_shot
,mbpp,test,412,passed,0.0001006587000006,True,True,27.0,21.0,21.0,3.0,0.0,3.0,3.0,11.0,5.0,16.0,20.0,38.0,21.0,58.0,75.60964047443682,254.75441052116813,5.9375,1512.604312469436,84.03357291496866,0.0849181368403893,73.45948860065894,codeLLama_0_shot
,mbpp,test,413,passed,7.404303333373719e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,91.05652066433753,codeLLama_0_shot
,mbpp,test,414,passed,8.806520000000558e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,415,passed,7.760126666672325e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,81.12095583420833,codeLLama_0_shot
,mbpp,test,416,passed,4.4611399999894275e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,417,passed,9.864850000364336e-05,True,True,30.0,12.0,12.0,11.0,0.0,7.0,11.0,5.0,5.0,9.0,9.0,18.0,14.0,27.0,40.13896548741762,102.7985828955553,5.0,513.9929144777765,28.555161915432027,0.0342661942985184,88.47881865793768,codeLLama_0_shot
,mbpp,test,418,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,419,passed,3.54122666673599e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,5.0,10.0,14.0,15.0,41.219280948873624,57.110323830864054,2.0,114.22064766172812,6.345591536762672,0.019036774610288,80.9983006897839,codeLLama_0_shot
,mbpp,test,420,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,421,passed,3.396010000000042e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.96220422681199,codeLLama_0_shot
,mbpp,test,422,passed,5.418606666959628e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.7423427057672,codeLLama_0_shot
,mbpp,test,423,passed,3.5296799999999055e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,424,passed,2.6151199998973123e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,425,failed: -6,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,426,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,427,passed,0.000150346700002,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.0179248125036057,68.77503208599303,codeLLama_0_shot
,mbpp,test,428,passed,4.9061666666664706e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,429,passed,4.383816666783484e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,430,passed,2.531240000015108e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.96220422681199,codeLLama_0_shot
,mbpp,test,431,passed,8.109006666927599e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,76.14705226402761,codeLLama_0_shot
,mbpp,test,432,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,75.16605280182605,codeLLama_0_shot
,mbpp,test,433,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,87.21527227173385,codeLLama_0_shot
,mbpp,test,434,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.60783978179059,codeLLama_0_shot
,mbpp,test,435,passed,6.810560000000502e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_0_shot
,mbpp,test,436,passed,7.163849999945645e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,437,failed: ,,False,True,14.0,12.0,12.0,0.0,0.0,2.0,0.0,5.0,3.0,8.0,7.0,14.0,11.0,21.0,28.75488750216347,72.64806399138325,2.625,190.70116797738103,10.594509332076724,0.024216021330461,62.753949250903354,codeLLama_0_shot
,mbpp,test,438,passed,4.620633333350573e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,9.0,18.0,19.0,27.0,66.60335893412778,114.6940428629768,2.4,275.2657028711443,15.292539048396906,0.0382313476209922,68.33549856768626,codeLLama_0_shot
,mbpp,test,439,passed,6.032449999414287e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,440,passed,3.171393332953206e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,441,passed,3.111559999903572e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,4.0,12.0,2.0,24.0,1.3333333333333333,0.004,75.19998948515081,codeLLama_0_shot
,mbpp,test,442,passed,3.426156666665274e-05,True,True,21.0,20.0,20.0,0.0,0.0,1.0,0.0,7.0,8.0,15.0,16.0,32.0,23.0,48.0,82.60335893412778,217.13097389073664,8.533333333333333,1852.850977200953,102.93616540005291,0.0723769912969122,54.3161013637116,codeLLama_0_shot
,mbpp,test,443,passed,3.471436666586669e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,444,passed,3.354840000611148e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,445,passed,7.276633333503923e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,87.21527227173385,codeLLama_0_shot
,mbpp,test,446,passed,7.298390000111491e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,447,passed,2.8746633334246025e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,448,passed,3.2917333334125944e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,449,passed,7.243633333473554e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,450,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,77.88058292795313,codeLLama_0_shot
,mbpp,test,451,passed,0.0006929689000003,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,1.5,0.009,71.1391250772406,codeLLama_0_shot
,mbpp,test,452,passed,5.747846666667537e-05,True,True,23.0,23.0,23.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,10.0,20.0,19.0,30.0,64.91260938324326,127.43782540330756,3.5714285714285716,455.1350907260984,25.28528281811658,0.0424792751344358,54.61247074430706,codeLLama_0_shot
,mbpp,test,453,passed,7.594803333101178e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,454,passed,6.75536333333356e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_0_shot
,mbpp,test,455,passed,5.448363333471207e-05,True,True,13.0,11.0,12.0,0.0,0.0,1.0,0.0,7.0,8.0,26.0,20.0,40.0,34.0,60.0,146.2114326716684,305.2477704750204,6.153846153846154,1878.447818307818,104.3582121282121,0.1017492568250068,58.94400746999693,codeLLama_0_shot
,mbpp,test,456,passed,2.693766666652664e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,5.0,10.0,11.0,15.0,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.0172971580931864,68.02189684258907,codeLLama_0_shot
,mbpp,test,457,passed,7.902559999971951e-05,True,True,10.0,9.0,10.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,6.0,12.0,16.0,18.0,51.01955000865388,72.0,2.0,144.0,8.0,0.024,65.37210411009929,codeLLama_0_shot
,mbpp,test,458,passed,9.55357999998796e-05,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,9.0,5.0,14.0,11.0,22.0,19.0,33.0,64.91260938324326,140.1816079436383,3.928571428571429,550.713459778579,30.595192209921056,0.0467272026478794,58.10310238478305,codeLLama_0_shot
,mbpp,test,459,passed,6.69025333384828e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_0_shot
,mbpp,test,460,passed,5.1392733333344155e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,8.0,7.0,12.0,13.60964047443681,33.68825906469125,1.6,53.901214503506,2.9945119168614447,0.0112294196882304,73.7882625951101,codeLLama_0_shot
,mbpp,test,461,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,80.9864529102317,codeLLama_0_shot
,mbpp,test,462,failed: ,,False,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_0_shot
,mbpp,test,463,passed,3.947903333407036e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,464,passed,0.0001095894333351,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,465,passed,3.985833333407147e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,466,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,467,passed,3.318819999549305e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,468,passed,2.5755866666562117e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,4.0,12.0,2.0,24.0,1.3333333333333333,0.004,79.04123787775448,codeLLama_0_shot
,mbpp,test,469,passed,3.4192033334079495e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.0121804030145869,65.9369621402344,codeLLama_0_shot
,mbpp,test,470,passed,6.720739999982091e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,10.0,20.0,12.0,30.0,32.0,107.5488750216347,5.0,537.7443751081735,29.874687506009636,0.0358496250072115,65.40218185240883,codeLLama_0_shot
,mbpp,test,471,passed,2.9197433332228683e-05,True,True,8.0,7.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,472,failed: ,,False,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,5.0,10.0,10.0,15.0,23.509775004326936,49.82892142331044,3.3333333333333335,166.09640474436813,9.227578041353786,0.0166096404744368,66.76038882988756,codeLLama_0_shot
,mbpp,test,473,passed,0.0001266359333385,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,474,failed: 'int' object is not subscriptable,,False,True,9.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,6.0,8.0,8.0,14.0,16.36452797660028,42.0,2.4,100.8,5.6,0.014,67.4146665684677,codeLLama_0_shot
,mbpp,test,475,passed,4.428326666735908e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,3.0,6.0,17.0,12.0,24.0,23.0,36.0,84.99664330558272,162.84823041805248,4.235294117647059,689.7101523588105,38.31723068660059,0.0542827434726841,62.295593236121185,codeLLama_0_shot
,mbpp,test,476,passed,0.0001068762333333,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,8.0,14.0,11.0,22.0,27.651484454403228,76.10749561002055,4.0,304.4299824400822,16.912776802226787,0.0253691652033401,65.47239690728783,codeLLama_0_shot
,mbpp,test,477,passed,2.9447666666252795e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,6.0,12.0,14.0,18.0,41.219280948873624,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.0228441295323456,73.87721506381918,codeLLama_0_shot
,mbpp,test,478,passed,4.011916666589362e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,67.62559636858127,codeLLama_0_shot
,mbpp,test,479,failed: ,,False,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_0_shot
,mbpp,test,480,passed,3.442323333331387e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.0132877123795494,75.52495957230771,codeLLama_0_shot
,mbpp,test,481,passed,5.6919166665162874e-05,True,True,12.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,8.0,16.0,16.0,24.0,48.72905595320056,96.0,4.8,460.7999999999999,25.6,0.032,62.04087817415302,codeLLama_0_shot
,mbpp,test,482,passed,0.0011818183333332,True,True,51.0,43.0,50.0,0.0,0.0,1.0,0.0,4.0,7.0,28.0,32.0,64.0,35.0,96.0,154.25742227201613,492.41116962671674,8.0,3939.289357013734,218.84940872298523,0.1641370565422389,44.97785083018909,codeLLama_0_shot
,mbpp,test,483,passed,5.846743333677295e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,484,passed,4.345283333333505e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,485,passed,8.388169999999917e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,486,passed,3.4432499999992315e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,6.0,12.0,10.0,18.0,26.0,59.794705707972525,1.5,89.69205856195879,4.9828921423310435,0.0199315685693241,77.0173753685395,codeLLama_0_shot
,mbpp,test,487,passed,3.148029999996046e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,6.0,12.0,8.0,18.0,16.0,54.0,6.0,324.0,18.0,0.018,65.38327745693698,codeLLama_0_shot
,mbpp,test,488,passed,2.511686666366586e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,489,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,490,passed,3.221456666627394e-05,True,True,20.0,19.0,19.0,0.0,0.0,1.0,0.0,5.0,8.0,21.0,18.0,36.0,29.0,54.0,116.23866587835396,262.33097373688895,6.857142857142857,1798.8409627672384,99.93560904262436,0.0874436579122963,54.09247504046565,codeLLama_0_shot
,mbpp,test,491,failed: 'int' object is not subscriptable,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,492,passed,8.570359999945746e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.0084220647661728,74.66308527157166,codeLLama_0_shot
,mbpp,test,493,passed,2.7713200006473925e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.82770130283538,codeLLama_0_shot
,mbpp,test,494,failed: ,,False,True,12.0,9.0,9.0,3.0,0.0,0.0,3.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,97.38841645538166,codeLLama_0_shot
,mbpp,test,495,passed,6.312476666667047e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,13.0,26.0,17.0,39.0,54.62919048309069,159.41105080876326,5.416666666666667,863.4765252141344,47.97091806745191,0.0531370169362544,61.054016903472935,codeLLama_0_shot
,mbpp,test,496,passed,8.363423333340355e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
